aX,aY,aZ
-0.7998046875, -0.4306640625, -0.92626953125
-0.8115234375, -0.48974609375, -0.9580078125
-0.763671875, -0.392578125, -0.83447265625
-0.71630859375, -0.41064453125, -0.7626953125
-0.71630859375, -0.41064453125, -0.7626953125
-0.82080078125, -0.47412109375, -0.7861328125
-0.8583984375, -0.49462890625, -0.77001953125
-1.0166015625, -0.52978515625, -0.6904296875
-1.0849609375, -0.537109375, -0.63525390625
-1.0849609375, -0.537109375, -0.63525390625
-1.16259765625, -0.3154296875, -0.33837890625
-1.15478515625, -0.2802734375, -0.205078125
-1.03369140625, -0.306640625, 0.224609375
-1.03369140625, -0.306640625, 0.224609375
-0.85595703125, -0.666015625, 0.34326171875
-0.75146484375, -0.80810546875, 0.39013671875
-0.5380859375, -0.76171875, 0.42138671875
-0.5380859375, -0.76171875, 0.42138671875
-0.4453125, -0.67919921875, 0.41015625
-0.23193359375, -0.634765625, 0.6484375
-0.076171875, -0.6943359375, 0.7353515625
0.060546875, -0.728515625, 0.63232421875
0.060546875, -0.728515625, 0.63232421875
0.095703125, -0.70751953125, 0.50146484375
0.05419921875, -0.8056640625, 0.4033203125
-0.01123046875, -0.84814453125, 0.5009765625
-0.01123046875, -0.84814453125, 0.5009765625
-0.00146484375, -0.8203125, 0.56982421875
0.138671875, -0.82470703125, 0.68798828125
0.16552734375, -0.78955078125, 0.6962890625
0.16552734375, -0.78955078125, 0.6962890625
0.1875, -0.76220703125, 0.53173828125
0.15234375, -0.7998046875, 0.4892578125
0.1044921875, -0.83544921875, 0.51318359375
0.068359375, -0.87451171875, 0.55517578125
0.068359375, -0.87451171875, 0.55517578125
0.0830078125, -0.85791015625, 0.56201171875
0.10888671875, -0.861328125, 0.57763671875
0.12548828125, -0.8525390625, 0.57373046875
0.12548828125, -0.8525390625, 0.57373046875
0.1103515625, -0.830078125, 0.5283203125
0.07666015625, -0.84716796875, 0.53076171875
0.07958984375, -0.869140625, 0.55615234375
0.08056640625, -0.87353515625, 0.583984375
0.08056640625, -0.87353515625, 0.583984375
0.0625, -0.8837890625, 0.5224609375
0.08251953125, -0.86474609375, 0.48828125
0.0849609375, -0.86767578125, 0.46533203125
0.0849609375, -0.86767578125, 0.46533203125
0.06591796875, -0.88134765625, 0.4736328125
0.06494140625, -0.88037109375, 0.49853515625
0.05078125, -0.904296875, 0.556640625
0.04931640625, -0.93017578125, 0.5732421875
0.04931640625, -0.93017578125, 0.5732421875
0.04541015625, -0.88232421875, 0.50341796875
0.03271484375, -0.857421875, 0.4931640625
0.03515625, -0.8681640625, 0.5185546875
0.03515625, -0.8681640625, 0.5185546875
0.029296875, -0.86669921875, 0.54541015625
0.0205078125, -0.8564453125, 0.609375
0.02197265625, -0.84521484375, 0.5791015625
0.0224609375, -0.84423828125, 0.537109375
0.0224609375, -0.84423828125, 0.537109375
-0.0029296875, -0.8544921875, 0.51953125
-0.009765625, -0.88037109375, 0.521484375
-0.0205078125, -0.8720703125, 0.494140625
-0.0205078125, -0.8720703125, 0.494140625
-0.02734375, -0.8720703125, 0.4833984375
-0.017578125, -0.8564453125, 0.40478515625
-0.07177734375, -0.884765625, 0.40380859375
-0.09375, -0.91064453125, 0.4384765625
-0.09375, -0.91064453125, 0.4384765625
-0.0947265625, -0.93701171875, 0.41015625
-0.11572265625, -0.92822265625, 0.3671875
-0.166015625, -0.9208984375, 0.33203125
-0.166015625, -0.9208984375, 0.33203125
-0.16015625, -0.90478515625, 0.30712890625
-0.17236328125, -0.8505859375, 0.2841796875
-0.18505859375, -0.84423828125, 0.27099609375
-0.25048828125, -0.88623046875, 0.24072265625
-0.25048828125, -0.88623046875, 0.24072265625
-0.294921875, -0.90869140625, 0.22802734375
-0.369140625, -0.955078125, 0.166015625
-0.41650390625, -0.92236328125, 0.10400390625
-0.41650390625, -0.92236328125, 0.10400390625
-0.40576171875, -0.89208984375, 0.0908203125
-0.4169921875, -0.8583984375, 0.07470703125
-0.42138671875, -0.85107421875, 0.0615234375
-0.46875, -0.83984375, 0.015625
-0.46875, -0.83984375, 0.015625
-0.498046875, -0.84326171875, -0.00634765625
-0.56103515625, -0.8701171875, -0.0927734375
-0.62255859375, -0.880859375, -0.12939453125
-0.62255859375, -0.880859375, -0.12939453125
-0.654296875, -0.97021484375, -0.2119140625
-0.6669921875, -0.93017578125, -0.2412109375
-0.64501953125, -0.90771484375, -0.23583984375
-0.630859375, -0.8603515625, -0.20751953125
-0.630859375, -0.8603515625, -0.20751953125
-0.65625, -0.86181640625, -0.21435546875
-0.72021484375, -1.00244140625, -0.35400390625
-0.71484375, -1.0419921875, -0.4111328125
-0.71484375, -1.0419921875, -0.4111328125
-0.64892578125, -0.97021484375, -0.41455078125
-0.57421875, -0.89501953125, -0.2626953125
-1.0009765625, -0.6572265625, -0.90673828125
-1.0751953125, -0.60400390625, -1.02783203125
-1.0751953125, -0.60400390625, -1.02783203125
-1.12744140625, -0.5947265625, -1.1171875
-1.23046875, -0.64892578125, -1.2080078125
-1.2509765625, -0.64501953125, -1.224609375
-1.2509765625, -0.64501953125, -1.224609375
-1.24365234375, -0.59814453125, -1.251953125
-1.21875, -0.54345703125, -1.2421875
-1.14990234375, -0.490234375, -1.19189453125
-1.12890625, -0.50439453125, -1.201171875
-1.12890625, -0.50439453125, -1.201171875
-0.98974609375, -0.39794921875, -1.04052734375
-0.921875, -0.31201171875, -0.93701171875
-0.8818359375, -0.24951171875, -0.75146484375
-0.8818359375, -0.24951171875, -0.75146484375
-0.8603515625, -0.27685546875, -0.6767578125
-0.919921875, -0.3974609375, -0.623046875
-0.9521484375, -0.44384765625, -0.52001953125
-0.95263671875, -0.42529296875, -0.4287109375
-0.95263671875, -0.42529296875, -0.4287109375
-0.9541015625, -0.45654296875, -0.275390625
-0.95947265625, -0.48681640625, -0.193359375
-0.978515625, -0.60400390625, 0.00830078125
-0.9697265625, -0.681640625, 0.08544921875
-0.9697265625, -0.681640625, 0.08544921875
-0.91064453125, -0.70263671875, 0.25634765625
-0.853515625, -0.716796875, 0.2880859375
-0.662109375, -0.7177734375, 0.29833984375
-0.662109375, -0.7177734375, 0.29833984375
-0.572265625, -0.69677734375, 0.3203125
-0.40673828125, -0.67529296875, 0.4521484375
-0.1669921875, -0.6494140625, 0.52490234375
-0.1669921875, -0.6494140625, 0.52490234375
-0.12890625, -0.68310546875, 0.517578125
-0.01708984375, -0.63037109375, 0.59765625
0.0322265625, -0.62060546875, 0.6064453125
0.0400390625, -0.646484375, 0.6826171875
0.0400390625, -0.646484375, 0.6826171875
0.06884765625, -0.6630859375, 0.70458984375
0.08837890625, -0.623046875, 0.74951171875
0.10498046875, -0.591796875, 0.81689453125
0.10498046875, -0.591796875, 0.81689453125
0.14453125, -0.6015625, 0.8623046875
0.125, -0.58349609375, 0.83837890625
0.1328125, -0.5576171875, 0.8740234375
0.15380859375, -0.55029296875, 0.94091796875
0.15380859375, -0.55029296875, 0.94091796875
0.1796875, -0.5380859375, 0.9482421875
0.1953125, -0.515625, 0.91796875
0.16259765625, -0.52197265625, 0.9052734375
0.16259765625, -0.52197265625, 0.9052734375
0.11962890625, -0.556640625, 0.9453125
0.09814453125, -0.55712890625, 0.94384765625
0.0859375, -0.55224609375, 0.9072265625
0.0859375, -0.55224609375, 0.9072265625
0.08251953125, -0.5517578125, 0.8916015625
0.076171875, -0.5595703125, 0.892578125
0.046875, -0.59375, 0.89111328125
0.041015625, -0.607421875, 0.904296875
0.041015625, -0.607421875, 0.904296875
0.025390625, -0.640625, 0.92431640625
0, -0.67041015625, 0.88525390625
0.00341796875, -0.6767578125, 0.86376953125
0.00341796875, -0.6767578125, 0.86376953125
0.00634765625, -0.6875, 0.83740234375
0.0361328125, -0.67724609375, 0.7763671875
0.06201171875, -0.6748046875, 0.7333984375
0.0556640625, -0.6865234375, 0.72705078125
0.0556640625, -0.6865234375, 0.72705078125
0.03662109375, -0.7294921875, 0.73828125
0.02783203125, -0.74462890625, 0.74462890625
0.01708984375, -0.7685546875, 0.76953125
0.01513671875, -0.779296875, 0.77490234375
0.01513671875, -0.779296875, 0.77490234375
0.02685546875, -0.77685546875, 0.7314453125
0.0439453125, -0.77734375, 0.68798828125
0.05615234375, -0.77001953125, 0.56298828125
0.05615234375, -0.77001953125, 0.56298828125
0.05322265625, -0.76220703125, 0.51513671875
0.05322265625, -0.76611328125, 0.4677734375
0.03662109375, -0.80419921875, 0.47119140625
0.037109375, -0.828125, 0.47998046875
0.037109375, -0.828125, 0.47998046875
0.013671875, -0.845703125, 0.4873046875
0.0029296875, -0.84912109375, 0.47314453125
-0.0302734375, -0.8486328125, 0.419921875
-0.0302734375, -0.8486328125, 0.419921875
-0.0625, -0.85107421875, 0.3857421875
-0.126953125, -0.86572265625, 0.333984375
-0.15771484375, -0.87646484375, 0.31103515625
-0.24609375, -0.90283203125, 0.26513671875
-0.24609375, -0.90283203125, 0.26513671875
-0.32080078125, -0.86865234375, 0.23583984375
-0.35009765625, -0.87451171875, 0.224609375
-0.38427734375, -0.8623046875, 0.208984375
-0.38427734375, -0.8623046875, 0.208984375
-0.39111328125, -0.83837890625, 0.1767578125
-0.39404296875, -0.802734375, 0.07666015625
-0.41455078125, -0.794921875, 0.04296875
-0.50146484375, -0.7412109375, -0.00048828125
-0.50146484375, -0.7412109375, -0.00048828125
-0.5859375, -0.76171875, -0.03662109375
-0.73193359375, -0.9580078125, -0.18212890625
-0.724609375, -1.12841796875, -0.37353515625
-0.724609375, -1.12841796875, -0.37353515625
-0.69091796875, -1.166015625, -0.4306640625
-0.59326171875, -1.0673828125, -0.48583984375
-0.55810546875, -0.98828125, -0.47900390625
-0.55810546875, -0.98828125, -0.47900390625
-0.4716796875, -0.919921875, -0.4306640625
-0.48876953125, -0.9072265625, -0.337890625
-0.4951171875, -0.908203125, -0.3017578125
-0.4970703125, -0.91015625, -0.27685546875
-0.4970703125, -0.91015625, -0.27685546875
-0.505859375, -0.90771484375, -0.2802734375
-0.515625, -0.9150390625, -0.287109375
-0.51416015625, -0.9189453125, -0.2861328125
-0.51416015625, -0.9189453125, -0.2861328125
-1.13232421875, -0.75927734375, -0.65869140625
-1.12939453125, -0.689453125, -0.68701171875
-1.12939453125, -0.689453125, -0.68701171875
-1.140625, -0.619140625, -0.67041015625
-1.126953125, -0.49169921875, -0.6123046875
-1.23095703125, -0.5185546875, -0.57568359375
-1.23095703125, -0.5185546875, -0.57568359375
-1.2734375, -0.56591796875, -0.59228515625
-1.28125, -0.6201171875, -0.64501953125
-1.25439453125, -0.59716796875, -0.65625
-1.25439453125, -0.59716796875, -0.65625
-1.126953125, -0.50146484375, -0.6328125
-1.01708984375, -0.42236328125, -0.55908203125
-0.9814453125, -0.42578125, -0.541015625
-0.97216796875, -0.5234375, -0.56396484375
-0.97216796875, -0.5234375, -0.56396484375
-0.9814453125, -0.5810546875, -0.5830078125
-0.9599609375, -0.6328125, -0.583984375
-0.93701171875, -0.63623046875, -0.55859375
-0.93701171875, -0.63623046875, -0.55859375
-0.84423828125, -0.57568359375, -0.470703125
-0.80712890625, -0.5263671875, -0.326171875
-0.7998046875, -0.53173828125, -0.25927734375
-0.84375, -0.58740234375, -0.13525390625
-0.84375, -0.58740234375, -0.13525390625
-0.82275390625, -0.60009765625, -0.06396484375
-0.763671875, -0.59130859375, 0.078125
-0.72802734375, -0.603515625, 0.1328125
-0.72802734375, -0.603515625, 0.1328125
-0.63330078125, -0.7001953125, 0.2177734375
-0.576171875, -0.72607421875, 0.2646484375
-0.49755859375, -0.76904296875, 0.33642578125
-0.49755859375, -0.76904296875, 0.33642578125
-0.45947265625, -0.78955078125, 0.36669921875
-0.341796875, -0.8173828125, 0.345703125
-0.21435546875, -0.7978515625, 0.34716796875
-0.18408203125, -0.796875, 0.31884765625
-0.18408203125, -0.796875, 0.31884765625
-0.14501953125, -0.849609375, 0.30322265625
-0.1259765625, -0.85009765625, 0.33154296875
-0.095703125, -0.84521484375, 0.376953125
-0.09033203125, -0.84130859375, 0.39599609375
-0.09033203125, -0.84130859375, 0.39599609375
-0.099609375, -0.84375, 0.365234375
-0.1298828125, -0.84375, 0.3505859375
-0.126953125, -0.82861328125, 0.458984375
-0.126953125, -0.82861328125, 0.458984375
-0.09716796875, -0.79638671875, 0.53759765625
-0.0908203125, -0.72119140625, 0.60888671875
-0.01708984375, -0.6923828125, 0.7587890625
-0.01708984375, -0.6923828125, 0.7587890625
-0.02880859375, -0.66357421875, 0.7666015625
0.041015625, -0.615234375, 0.8134765625
0.052734375, -0.65966796875, 0.86767578125
0.0185546875, -0.57958984375, 0.953125
0.0185546875, -0.57958984375, 0.953125
0.03125, -0.544921875, 0.990234375
0.0810546875, -0.52197265625, 1.068359375
0.14208984375, -0.4560546875, 1.0654296875
0.14208984375, -0.4560546875, 1.0654296875
0.1572265625, -0.4296875, 1.068359375
0.150390625, -0.419921875, 1.0576171875
0.16064453125, -0.41259765625, 1.03955078125
0.1689453125, -0.40966796875, 1.05224609375
0.1689453125, -0.40966796875, 1.05224609375
0.1748046875, -0.4052734375, 1.06689453125
0.18701171875, -0.42041015625, 1.03515625
0.177734375, -0.42578125, 1.02099609375
0.177734375, -0.42578125, 1.02099609375
0.17724609375, -0.44384765625, 0.970703125
0.1826171875, -0.4716796875, 0.9541015625
0.18505859375, -0.48681640625, 0.95361328125
0.18505859375, -0.48681640625, 0.95361328125
0.1845703125, -0.5048828125, 0.908203125
0.16552734375, -0.45556640625, 0.8740234375
0.22705078125, -0.6650390625, 0.90185546875
0.22021484375, -0.65869140625, 0.853515625
0.22021484375, -0.65869140625, 0.853515625
0.07373046875, -0.5556640625, 0.81640625
0.083984375, -0.63427734375, 0.75830078125
0.10791015625, -0.70166015625, 0.7861328125
0.10791015625, -0.70166015625, 0.7861328125
0.169921875, -0.7294921875, 0.798828125
0.169921875, -0.69921875, 0.7841796875
0.16259765625, -0.67724609375, 0.6630859375
0.16259765625, -0.67724609375, 0.6630859375
0.1669921875, -0.70654296875, 0.60888671875
0.1806640625, -0.73193359375, 0.55029296875
0.125, -0.7568359375, 0.5537109375
0.10693359375, -0.7861328125, 0.57080078125
0.10693359375, -0.7861328125, 0.57080078125
0.10546875, -0.8173828125, 0.55419921875
0.103515625, -0.82421875, 0.55810546875
0.10986328125, -0.80712890625, 0.53515625
0.10986328125, -0.80712890625, 0.53515625
0.1015625, -0.814453125, 0.51513671875
0.0859375, -0.79052734375, 0.4716796875
0.0712890625, -0.75439453125, 0.4306640625
0.0712890625, -0.75439453125, 0.4306640625
0.083984375, -0.85693359375, 0.4208984375
0.0341796875, -0.83544921875, 0.408203125
-0.00341796875, -0.8193359375, 0.40869140625
-0.05810546875, -0.7978515625, 0.32861328125
-0.05810546875, -0.7978515625, 0.32861328125
-0.1005859375, -0.80322265625, 0.2607421875
-0.18359375, -0.82177734375, 0.2060546875
-0.25927734375, -0.82763671875, 0.16845703125
-0.25927734375, -0.82763671875, 0.16845703125
-0.4013671875, -0.89697265625, 0.1689453125
-0.40283203125, -0.87255859375, 0.14453125
-0.404296875, -0.8505859375, 0.08203125
-0.525390625, -0.8232421875, -0.03662109375
-0.525390625, -0.8232421875, -0.03662109375
-0.576171875, -0.84326171875, -0.08056640625
-0.666015625, -0.890625, -0.162109375
-0.7158203125, -0.91259765625, -0.228515625
-0.7158203125, -0.91259765625, -0.228515625
-0.77978515625, -0.98974609375, -0.3125
-0.7509765625, -0.9638671875, -0.29736328125
-1.13232421875, -0.75927734375, -0.65869140625
-1.12939453125, -0.689453125, -0.68701171875
-1.12939453125, -0.689453125, -0.68701171875
-1.140625, -0.619140625, -0.67041015625
-1.126953125, -0.49169921875, -0.6123046875
-1.23095703125, -0.5185546875, -0.57568359375
-1.23095703125, -0.5185546875, -0.57568359375
-1.2734375, -0.56591796875, -0.59228515625
-1.28125, -0.6201171875, -0.64501953125
-1.25439453125, -0.59716796875, -0.65625
-1.25439453125, -0.59716796875, -0.65625
-1.126953125, -0.50146484375, -0.6328125
-1.01708984375, -0.42236328125, -0.55908203125
-0.9814453125, -0.42578125, -0.541015625
-0.97216796875, -0.5234375, -0.56396484375
-0.97216796875, -0.5234375, -0.56396484375
-0.9814453125, -0.5810546875, -0.5830078125
-0.9599609375, -0.6328125, -0.583984375
-0.93701171875, -0.63623046875, -0.55859375
-0.93701171875, -0.63623046875, -0.55859375
-0.84423828125, -0.57568359375, -0.470703125
-0.80712890625, -0.5263671875, -0.326171875
-0.7998046875, -0.53173828125, -0.25927734375
-0.84375, -0.58740234375, -0.13525390625
-0.84375, -0.58740234375, -0.13525390625
-0.82275390625, -0.60009765625, -0.06396484375
-0.763671875, -0.59130859375, 0.078125
-0.72802734375, -0.603515625, 0.1328125
-0.72802734375, -0.603515625, 0.1328125
-0.63330078125, -0.7001953125, 0.2177734375
-0.576171875, -0.72607421875, 0.2646484375
-0.49755859375, -0.76904296875, 0.33642578125
-0.49755859375, -0.76904296875, 0.33642578125
-0.45947265625, -0.78955078125, 0.36669921875
-0.341796875, -0.8173828125, 0.345703125
-0.21435546875, -0.7978515625, 0.34716796875
-0.18408203125, -0.796875, 0.31884765625
-0.18408203125, -0.796875, 0.31884765625
-0.14501953125, -0.849609375, 0.30322265625
-0.1259765625, -0.85009765625, 0.33154296875
-0.095703125, -0.84521484375, 0.376953125
-0.09033203125, -0.84130859375, 0.39599609375
-0.09033203125, -0.84130859375, 0.39599609375
-0.099609375, -0.84375, 0.365234375
-0.1298828125, -0.84375, 0.3505859375
-0.126953125, -0.82861328125, 0.458984375
-0.126953125, -0.82861328125, 0.458984375
-0.09716796875, -0.79638671875, 0.53759765625
-0.0908203125, -0.72119140625, 0.60888671875
-0.01708984375, -0.6923828125, 0.7587890625
-0.01708984375, -0.6923828125, 0.7587890625
-0.02880859375, -0.66357421875, 0.7666015625
0.041015625, -0.615234375, 0.8134765625
0.052734375, -0.65966796875, 0.86767578125
0.0185546875, -0.57958984375, 0.953125
0.0185546875, -0.57958984375, 0.953125
0.03125, -0.544921875, 0.990234375
0.0810546875, -0.52197265625, 1.068359375
0.14208984375, -0.4560546875, 1.0654296875
0.14208984375, -0.4560546875, 1.0654296875
0.1572265625, -0.4296875, 1.068359375
0.150390625, -0.419921875, 1.0576171875
0.16064453125, -0.41259765625, 1.03955078125
0.1689453125, -0.40966796875, 1.05224609375
0.1689453125, -0.40966796875, 1.05224609375
0.1748046875, -0.4052734375, 1.06689453125
0.18701171875, -0.42041015625, 1.03515625
0.177734375, -0.42578125, 1.02099609375
0.177734375, -0.42578125, 1.02099609375
0.17724609375, -0.44384765625, 0.970703125
0.1826171875, -0.4716796875, 0.9541015625
0.18505859375, -0.48681640625, 0.95361328125
0.18505859375, -0.48681640625, 0.95361328125
0.1845703125, -0.5048828125, 0.908203125
0.16552734375, -0.45556640625, 0.8740234375
0.22705078125, -0.6650390625, 0.90185546875
0.22021484375, -0.65869140625, 0.853515625
0.22021484375, -0.65869140625, 0.853515625
0.07373046875, -0.5556640625, 0.81640625
0.083984375, -0.63427734375, 0.75830078125
0.10791015625, -0.70166015625, 0.7861328125
0.10791015625, -0.70166015625, 0.7861328125
0.169921875, -0.7294921875, 0.798828125
0.169921875, -0.69921875, 0.7841796875
0.16259765625, -0.67724609375, 0.6630859375
0.16259765625, -0.67724609375, 0.6630859375
0.1669921875, -0.70654296875, 0.60888671875
0.1806640625, -0.73193359375, 0.55029296875
0.125, -0.7568359375, 0.5537109375
0.10693359375, -0.7861328125, 0.57080078125
0.10693359375, -0.7861328125, 0.57080078125
0.10546875, -0.8173828125, 0.55419921875
0.103515625, -0.82421875, 0.55810546875
0.10986328125, -0.80712890625, 0.53515625
0.10986328125, -0.80712890625, 0.53515625
0.1015625, -0.814453125, 0.51513671875
0.0859375, -0.79052734375, 0.4716796875
0.0712890625, -0.75439453125, 0.4306640625
0.0712890625, -0.75439453125, 0.4306640625
0.083984375, -0.85693359375, 0.4208984375
0.0341796875, -0.83544921875, 0.408203125
-0.00341796875, -0.8193359375, 0.40869140625
-0.05810546875, -0.7978515625, 0.32861328125
-0.05810546875, -0.7978515625, 0.32861328125
-0.1005859375, -0.80322265625, 0.2607421875
-0.18359375, -0.82177734375, 0.2060546875
-0.25927734375, -0.82763671875, 0.16845703125
-0.25927734375, -0.82763671875, 0.16845703125
-0.4013671875, -0.89697265625, 0.1689453125
-0.40283203125, -0.87255859375, 0.14453125
-0.404296875, -0.8505859375, 0.08203125
-0.525390625, -0.8232421875, -0.03662109375
-0.525390625, -0.8232421875, -0.03662109375
-0.576171875, -0.84326171875, -0.08056640625
-0.666015625, -0.890625, -0.162109375
-0.7158203125, -0.91259765625, -0.228515625
-0.7158203125, -0.91259765625, -0.228515625
-0.77978515625, -0.98974609375, -0.3125
-0.7509765625, -0.9638671875, -0.29736328125
-1.0859375, -0.77001953125, -0.71875
-1.0859375, -0.77001953125, -0.71875
-1.03466796875, -0.787109375, -0.7939453125
-0.9677734375, -0.74951171875, -0.9384765625
-0.9423828125, -0.73486328125, -1.0087890625
-0.9423828125, -0.73486328125, -1.0087890625
-0.921875, -0.775390625, -1.1279296875
-0.806640625, -0.771484375, -1.24853515625
-0.73876953125, -0.6982421875, -1.22607421875
-0.6982421875, -0.6181640625, -1.1806640625
-0.6982421875, -0.6181640625, -1.1806640625
-0.61376953125, -0.5380859375, -1.033203125
-0.62255859375, -0.568359375, -0.974609375
-0.62109375, -0.62109375, -0.9931640625
-0.62109375, -0.62109375, -0.9931640625
-0.62939453125, -0.6826171875, -0.990234375
-0.60546875, -0.6533203125, -0.9482421875
-0.611328125, -0.63525390625, -0.92431640625
-0.611328125, -0.63525390625, -0.92431640625
-0.5888671875, -0.669921875, -0.90625
